"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32"
"5350070.00",5.10,1635.00,2340.00,1780000.00,1580.00,1670.00,185.00,320.00,5.00,50.00,430.00,680.00,2.00,2835.00,83000.00,205.00,2565.00,60.00,1890.00,400.00,2180.00,515.00,1665.00,940.00,75.00,50.00,475.00,120.00,63.40,9.40,1930.00,1905.00
"5350071.00",6.00,1410.00,2408.00,1680000.00,1425.00,1405.00,335.00,445.00,260.00,60.00,305.00,0.00,2.40,2765.00,109000.00,305.00,2465.00,60.00,1740.00,415.00,2060.00,435.00,1625.00,905.00,110.00,60.00,445.00,105.00,60.20,9.80,1845.00,1795.00
"5350072.01",5.00,1885.00,2132.00,1204000.00,1012.00,1880.00,200.00,465.00,295.00,90.00,315.00,500.00,2.40,3735.00,73000.00,720.00,3020.00,250.00,2290.00,820.00,2230.00,755.00,1480.00,980.00,80.00,0.00,365.00,55.00,52.80,13.40,2275.00,2170.00
"5350072.02",5.70,1215.00,2104.00,1152000.00,1375.00,1220.00,275.00,350.00,75.00,70.00,450.00,0.00,2.40,2480.00,106000.00,335.00,2145.00,155.00,1655.00,575.00,1585.00,460.00,1130.00,675.00,45.00,15.00,320.00,80.00,60.20,13.60,1725.00,1640.00
"5350073.00",5.50,1040.00,2110.00,1180000.00,1485.00,990.00,155.00,205.00,50.00,95.00,470.00,0.00,2.50,2075.00,94000.00,475.00,1725.00,235.00,1405.00,490.00,1255.00,415.00,850.00,520.00,35.00,10.00,250.00,30.00,57.60,18.60,1560.00,1520.00
"5350074.00",5.20,1600.00,2012.00,1006000.00,1468.00,1560.00,285.00,260.00,45.00,115.00,755.00,90.00,2.40,3040.00,90000.00,585.00,2625.00,280.00,2080.00,785.00,1885.00,645.00,1235.00,755.00,90.00,15.00,315.00,55.00,58.30,12.00,2130.00,2050.00
"5350075.00",5.30,1690.00,1920.00,1066000.00,1238.00,1740.00,120.00,610.00,55.00,50.00,635.00,265.00,2.30,3285.00,89000.00,415.00,2700.00,155.00,2020.00,650.00,2090.00,660.00,1430.00,880.00,65.00,10.00,405.00,75.00,55.90,13.30,2000.00,1940.00
"5350076.00",5.30,1780.00,1920.00,1052000.00,1154.00,1790.00,275.00,635.00,50.00,50.00,365.00,420.00,2.40,3455.00,97000.00,490.00,2865.00,165.00,2305.00,680.00,2240.00,615.00,1625.00,985.00,80.00,10.00,480.00,70.00,61.60,9.80,2290.00,2205.00
"5350077.00",5.80,1825.00,2228.00,1184000.00,1242.00,1815.00,380.00,625.00,20.00,70.00,580.00,135.00,2.50,3535.00,110000.00,505.00,3155.00,235.00,2450.00,715.00,2485.00,660.00,1830.00,1185.00,115.00,15.00,435.00,75.00,60.60,11.60,2510.00,2435.00
"5350078.00",5.10,2885.00,2176.00,1185000.00,1133.00,2930.00,600.00,570.00,85.00,165.00,955.00,555.00,2.10,5225.00,87000.00,610.00,4480.00,235.00,3365.00,1045.00,3515.00,1130.00,2390.00,1575.00,150.00,25.00,565.00,75.00,58.20,11.20,3340.00,3260.00
"5350079.00",6.10,2925.00,2190.00,1129000.00,1376.00,2875.00,675.00,895.00,385.00,120.00,460.00,325.00,2.50,5830.00,126000.00,670.00,5170.00,170.00,3940.00,1085.00,4150.00,1190.00,2960.00,2060.00,170.00,0.00,615.00,120.00,63.20,11.70,4180.00,4045.00
"5350080.01",5.30,1630.00,2112.00,1054000.00,1360.00,1585.00,405.00,350.00,15.00,130.00,620.00,45.00,2.30,3075.00,93000.00,390.00,2825.00,170.00,2140.00,770.00,2100.00,675.00,1420.00,915.00,80.00,0.00,325.00,100.00,63.20,10.60,2270.00,2220.00
"5350080.02",3.80,2065.00,1870.00,772000.00,1312.00,2110.00,105.00,140.00,115.00,90.00,330.00,1310.00,2.20,3975.00,63600.00,735.00,3230.00,395.00,2605.00,915.00,2355.00,970.00,1380.00,855.00,100.00,0.00,355.00,65.00,53.30,19.30,2615.00,2450.00
"5350081.00",6.20,1060.00,2004.00,1086000.00,1540.00,1090.00,190.00,470.00,0.00,45.00,385.00,0.00,2.60,2310.00,112000.00,375.00,1925.00,115.00,1530.00,465.00,1485.00,435.00,1050.00,655.00,80.00,0.00,265.00,50.00,57.70,13.00,1530.00,1490.00
"5350082.00",5.90,1065.00,1932.00,1226000.00,1485.00,1020.00,275.00,355.00,0.00,70.00,310.00,5.00,2.60,2130.00,115000.00,290.00,1920.00,85.00,1455.00,520.00,1415.00,360.00,1055.00,630.00,95.00,20.00,290.00,25.00,57.90,12.70,1460.00,1435.00
"5350083.00",5.00,1785.00,1848.00,1236000.00,1102.00,1800.00,220.00,420.00,30.00,65.00,650.00,395.00,2.10,3330.00,76500.00,530.00,2730.00,150.00,1985.00,680.00,2085.00,585.00,1495.00,935.00,70.00,20.00,415.00,55.00,56.70,11.10,2075.00,2015.00
"5350084.00",6.10,1500.00,2316.00,1588000.00,1515.00,1460.00,330.00,370.00,25.00,95.00,585.00,60.00,2.40,2950.00,118000.00,390.00,2705.00,55.00,1950.00,520.00,2205.00,345.00,1860.00,1050.00,135.00,20.00,520.00,135.00,57.20,12.80,2035.00,1980.00
"5350085.00",4.60,2145.00,2420.00,1624000.00,1436.00,2185.00,295.00,210.00,40.00,105.00,495.00,1025.00,1.90,3640.00,76000.00,350.00,3145.00,115.00,2255.00,680.00,2485.00,665.00,1815.00,1025.00,120.00,25.00,535.00,115.00,56.90,15.00,2335.00,2245.00
"5350086.00",9.40,870.00,4480.00,4380000.00,3000.00,900.00,675.00,40.00,5.00,75.00,105.00,0.00,2.80,2090.00,278000.00,105.00,1985.00,10.00,1240.00,340.00,1655.00,215.00,1440.00,835.00,70.00,65.00,380.00,85.00,58.60,8.20,1335.00,1315.00
"5350087.00",6.20,2430.00,3200.00,3108000.00,2476.00,2375.00,590.00,225.00,50.00,55.00,780.00,685.00,2.00,4320.00,151000.00,205.00,4155.00,45.00,2165.00,690.00,3475.00,555.00,2920.00,1565.00,190.00,100.00,880.00,190.00,49.40,7.70,2335.00,2300.00
"5350088.00",3.90,1835.00,2252.00,1118000.00,1980.00,1865.00,0.00,25.00,40.00,0.00,25.00,1775.00,1.70,2925.00,90000.00,125.00,2760.00,60.00,1670.00,360.00,2410.00,420.00,1985.00,1045.00,115.00,45.00,655.00,125.00,52.00,11.20,1690.00,1665.00
"5350089.00",3.60,3095.00,3320.00,2050000.00,2542.00,3225.00,20.00,55.00,65.00,10.00,95.00,2975.00,1.60,4825.00,84000.00,170.00,4410.00,60.00,2855.00,755.00,3680.00,705.00,2970.00,1550.00,195.00,105.00,955.00,155.00,60.00,11.30,3095.00,3030.00
"5350090.00",4.30,2375.00,2492.00,1716000.00,1848.00,2245.00,70.00,200.00,230.00,20.00,240.00,1480.00,1.70,3510.00,95000.00,165.00,3590.00,65.00,2295.00,525.00,3075.00,520.00,2555.00,1515.00,155.00,60.00,710.00,110.00,58.60,9.40,2435.00,2385.00
"5350091.01",4.00,3255.00,3100.00,2368000.00,2100.00,3245.00,95.00,155.00,40.00,45.00,710.00,2195.00,1.70,5060.00,82000.00,215.00,4840.00,45.00,3145.00,625.00,4235.00,665.00,3575.00,1710.00,240.00,125.00,1165.00,335.00,58.20,12.00,3345.00,3235.00
"5350091.02",4.00,1905.00,2860.00,2110000.00,1478.00,1915.00,60.00,75.00,25.00,105.00,695.00,940.00,1.70,3015.00,68500.00,270.00,2745.00,130.00,1945.00,590.00,2190.00,525.00,1660.00,935.00,105.00,60.00,420.00,140.00,57.70,13.00,2000.00,1915.00
"5350092.00",4.40,3485.00,2625.00,2084000.00,1810.00,3480.00,140.00,195.00,85.00,120.00,1695.00,1220.00,1.90,6025.00,84000.00,325.00,5800.00,120.00,4280.00,970.00,4860.00,890.00,3970.00,2090.00,260.00,70.00,1175.00,380.00,67.00,12.20,4670.00,4590.00
"5350093.00",5.50,2210.00,2200.00,1440000.00,1836.00,2220.00,220.00,520.00,140.00,130.00,1095.00,80.00,2.30,4435.00,102000.00,505.00,3825.00,75.00,3050.00,665.00,3180.00,630.00,2550.00,1365.00,120.00,40.00,785.00,240.00,65.40,11.10,3185.00,3140.00
"5350094.00",5.50,2000.00,2024.00,1336000.00,1576.00,1960.00,385.00,375.00,95.00,200.00,880.00,10.00,2.40,4140.00,90000.00,845.00,3455.00,290.00,2860.00,885.00,2610.00,735.00,1880.00,1225.00,90.00,10.00,475.00,80.00,58.90,14.90,2980.00,2900.00
"5350095.00",5.50,1235.00,1816.00,1212000.00,1520.00,1270.00,180.00,270.00,50.00,150.00,615.00,0.00,2.30,2595.00,88000.00,465.00,1965.00,135.00,1580.00,405.00,1595.00,435.00,1160.00,630.00,35.00,10.00,415.00,75.00,58.90,13.60,1660.00,1635.00
"5350096.01",5.70,665.00,1710.00,1184000.00,1480.00,645.00,90.00,85.00,60.00,55.00,330.00,0.00,2.50,1405.00,93000.00,325.00,1075.00,145.00,825.00,365.00,740.00,305.00,430.00,235.00,30.00,15.00,130.00,25.00,50.90,15.40,845.00,825.00
"5350096.02",5.50,1410.00,1984.00,1284000.00,1740.00,1380.00,175.00,150.00,60.00,190.00,715.00,10.00,2.30,2795.00,85000.00,580.00,2300.00,205.00,1905.00,630.00,1720.00,510.00,1220.00,810.00,90.00,20.00,255.00,40.00,60.70,11.60,1980.00,1950.00
"5350097.01",5.30,1525.00,1800.00,1228000.00,1488.00,1515.00,180.00,175.00,15.00,150.00,850.00,125.00,2.50,3295.00,81000.00,655.00,2725.00,290.00,2170.00,715.00,2040.00,660.00,1380.00,875.00,100.00,30.00,315.00,60.00,55.20,17.70,2265.00,2175.00
"5350097.03",3.00,1210.00,1860.00,724000.00,1356.00,1210.00,25.00,25.00,20.00,15.00,70.00,1055.00,1.70,1865.00,54800.00,365.00,1590.00,235.00,1315.00,450.00,1175.00,430.00,745.00,505.00,55.00,0.00,160.00,20.00,58.30,17.10,1375.00,1335.00
"5350097.04",4.30,2260.00,1800.00,910000.00,1576.00,2285.00,170.00,180.00,55.00,110.00,660.00,1075.00,2.20,4410.00,83000.00,1005.00,3335.00,515.00,2795.00,940.00,2455.00,1000.00,1455.00,935.00,40.00,10.00,400.00,70.00,59.80,15.50,3070.00,3010.00
"5350098.00",5.00,3000.00,2156.00,1051000.00,1428.00,3000.00,150.00,460.00,155.00,65.00,1675.00,490.00,2.30,5925.00,91000.00,1230.00,4690.00,545.00,3960.00,1180.00,3575.00,1125.00,2450.00,1465.00,165.00,10.00,710.00,100.00,61.40,12.80,4165.00,4090.00
"5350099.00",4.30,3080.00,2308.00,1332000.00,1452.00,3090.00,325.00,305.00,30.00,155.00,835.00,1440.00,2.00,5415.00,74500.00,520.00,4945.00,190.00,3985.00,990.00,4035.00,1110.00,2925.00,1680.00,235.00,60.00,795.00,155.00,64.30,13.40,4060.00,3935.00
"5350100.00",4.20,1415.00,1896.00,852000.00,1600.00,1440.00,55.00,90.00,30.00,40.00,525.00,695.00,2.00,2435.00,89000.00,265.00,2140.00,125.00,1770.00,360.00,1805.00,475.00,1335.00,805.00,90.00,20.00,355.00,65.00,65.10,13.80,1815.00,1785.00
"5350101.00",4.90,1560.00,2420.00,1455000.00,1540.00,1505.00,150.00,105.00,115.00,155.00,970.00,0.00,2.10,2745.00,91000.00,325.00,2530.00,115.00,2120.00,500.00,2055.00,575.00,1480.00,945.00,75.00,15.00,390.00,60.00,67.40,13.10,2215.00,2160.00
"5350102.02",3.20,2650.00,1800.00,690000.00,1640.00,2690.00,0.00,0.00,20.00,0.00,155.00,2510.00,1.70,4135.00,67000.00,325.00,3760.00,180.00,2940.00,655.00,3150.00,940.00,2205.00,1330.00,130.00,60.00,585.00,100.00,60.80,15.80,2950.00,2860.00
"5350102.03",3.20,2065.00,2240.00,990000.00,1782.00,2035.00,30.00,10.00,20.00,10.00,50.00,1920.00,1.80,3210.00,76000.00,160.00,3065.00,70.00,2465.00,510.00,2590.00,685.00,1905.00,1115.00,140.00,50.00,545.00,55.00,66.20,12.50,2440.00,2390.00
"5350102.04",6.20,285.00,3040.00,1880000.00,1880.00,290.00,85.00,25.00,5.00,25.00,150.00,5.00,2.40,580.00,110000.00,65.00,515.00,10.00,430.00,100.00,420.00,80.00,345.00,195.00,35.00,0.00,100.00,15.00,63.80,16.10,435.00,420.00
"5350102.05",5.90,325.00,2180.00,1490000.00,1880.00,345.00,70.00,90.00,15.00,25.00,135.00,0.00,2.40,670.00,114000.00,30.00,580.00,0.00,430.00,110.00,470.00,75.00,395.00,220.00,35.00,0.00,115.00,25.00,68.00,10.80,460.00,450.00
"5350103.00",6.00,2690.00,2234.00,1400000.00,1968.00,2645.00,880.00,170.00,25.00,165.00,645.00,750.00,2.30,5065.00,125000.00,325.00,4795.00,65.00,3280.00,790.00,4015.00,870.00,3140.00,1735.00,180.00,75.00,950.00,205.00,58.80,11.10,3380.00,3290.00
"5350104.00",7.00,2085.00,2402.00,1560000.00,1910.00,2055.00,1135.00,290.00,10.00,150.00,460.00,5.00,2.70,4385.00,150000.00,455.00,4115.00,50.00,3125.00,755.00,3375.00,685.00,2690.00,1535.00,130.00,45.00,815.00,155.00,63.20,10.40,3225.00,3105.00
"5350105.00",6.10,1765.00,2208.00,1332000.00,1610.00,1780.00,440.00,325.00,145.00,190.00,640.00,35.00,2.40,3595.00,103000.00,410.00,3145.00,130.00,2400.00,795.00,2405.00,655.00,1755.00,1160.00,115.00,0.00,390.00,85.00,63.00,9.50,2475.00,2460.00
"5350106.00",5.60,1290.00,1856.00,934000.00,1430.00,1310.00,100.00,485.00,290.00,90.00,345.00,5.00,2.80,3190.00,100000.00,610.00,2540.00,350.00,1980.00,750.00,1830.00,755.00,1070.00,715.00,25.00,25.00,290.00,20.00,58.50,15.80,2190.00,2095.00
"5350107.00",5.70,1735.00,1656.00,886000.00,1475.00,1735.00,370.00,665.00,45.00,140.00,515.00,0.00,2.80,4145.00,99000.00,1290.00,2850.00,700.00,2260.00,1125.00,1780.00,865.00,920.00,615.00,50.00,0.00,225.00,25.00,54.40,13.40,2605.00,2540.00
"5350108.00",4.70,2460.00,1968.00,924000.00,944.00,2460.00,125.00,625.00,265.00,60.00,870.00,505.00,2.40,4965.00,68500.00,1390.00,3575.00,680.00,2855.00,1375.00,2290.00,1090.00,1200.00,815.00,90.00,15.00,235.00,45.00,50.30,16.70,3000.00,2885.00
"5350109.00",5.20,2190.00,2006.00,1000000.00,1756.00,2225.00,265.00,365.00,645.00,130.00,790.00,0.00,2.50,4665.00,102000.00,965.00,3545.00,415.00,3015.00,990.00,2600.00,985.00,1610.00,1065.00,95.00,15.00,350.00,95.00,63.00,10.30,3165.00,3115.00
"5350110.00",5.80,1415.00,1940.00,1086000.00,1430.00,1410.00,285.00,290.00,40.00,220.00,540.00,0.00,2.50,3010.00,90000.00,715.00,2270.00,295.00,1895.00,510.00,1805.00,650.00,1155.00,725.00,100.00,0.00,290.00,35.00,60.50,10.20,2010.00,1985.00
"5350111.00",6.10,905.00,1724.00,980000.00,1580.00,905.00,200.00,350.00,25.00,60.00,265.00,0.00,2.70,2080.00,101000.00,700.00,1425.00,330.00,1125.00,530.00,935.00,450.00,485.00,325.00,35.00,0.00,100.00,20.00,55.00,13.00,1345.00,1285.00
"5350112.00",5.80,1845.00,1784.00,1048000.00,1525.00,1845.00,475.00,560.00,50.00,115.00,645.00,0.00,2.60,4095.00,93000.00,1060.00,2985.00,420.00,2425.00,905.00,2135.00,920.00,1215.00,860.00,65.00,10.00,260.00,20.00,59.10,11.90,2720.00,2615.00
"5350113.00",5.90,1055.00,2040.00,1620000.00,1495.00,1040.00,270.00,55.00,0.00,165.00,545.00,0.00,2.40,2180.00,93000.00,270.00,1930.00,100.00,1395.00,500.00,1450.00,495.00,955.00,570.00,45.00,30.00,275.00,40.00,62.10,9.90,1525.00,1500.00
"5350114.00",5.00,2325.00,2148.00,1436000.00,1360.00,2330.00,415.00,300.00,15.00,125.00,795.00,685.00,2.10,4270.00,79500.00,720.00,3520.00,170.00,2520.00,860.00,2700.00,690.00,2010.00,1110.00,135.00,65.00,585.00,120.00,56.70,12.20,2745.00,2700.00
"5350115.00",5.30,1655.00,1816.00,1140000.00,1472.00,1620.00,140.00,350.00,230.00,135.00,650.00,90.00,2.40,3375.00,85000.00,715.00,2730.00,340.00,2200.00,855.00,1915.00,675.00,1240.00,840.00,70.00,20.00,245.00,55.00,56.80,14.40,2290.00,2225.00
"5350116.00",5.30,1795.00,2260.00,1548000.00,1600.00,1835.00,360.00,240.00,35.00,80.00,520.00,580.00,2.20,3400.00,93000.00,350.00,2990.00,55.00,2280.00,545.00,2455.00,560.00,1895.00,1045.00,150.00,35.00,590.00,70.00,61.40,10.80,2305.00,2260.00
"5350117.00",4.90,1275.00,2780.00,1672000.00,1770.00,1270.00,125.00,160.00,135.00,25.00,320.00,500.00,2.00,2210.00,112000.00,175.00,2005.00,65.00,1490.00,330.00,1695.00,270.00,1420.00,820.00,90.00,40.00,375.00,100.00,60.10,11.20,1470.00,1435.00
"5350118.00",5.40,2045.00,3015.00,2376000.00,2468.00,2020.00,325.00,60.00,25.00,65.00,420.00,1125.00,2.00,3550.00,104000.00,140.00,3545.00,35.00,1990.00,625.00,2915.00,530.00,2380.00,1180.00,205.00,95.00,715.00,190.00,55.50,10.90,2290.00,2230.00
"5350119.00",5.00,2490.00,3230.00,2980000.00,1980.00,2455.00,435.00,40.00,40.00,45.00,400.00,1500.00,2.00,4320.00,102000.00,210.00,4105.00,60.00,2560.00,810.00,3315.00,720.00,2595.00,1440.00,180.00,125.00,715.00,145.00,58.20,11.30,2825.00,2750.00
"5350120.00",6.30,615.00,3150.00,2420000.00,2040.00,630.00,70.00,150.00,160.00,10.00,155.00,85.00,2.30,1160.00,178000.00,30.00,1100.00,15.00,705.00,120.00,980.00,160.00,820.00,395.00,55.00,30.00,285.00,50.00,62.80,6.00,760.00,750.00
"5350121.00",4.50,1710.00,2650.00,1828000.00,2725.00,1760.00,115.00,125.00,10.00,30.00,200.00,1280.00,1.80,2785.00,114000.00,120.00,2605.00,35.00,1520.00,415.00,2200.00,360.00,1840.00,930.00,95.00,105.00,570.00,140.00,58.30,5.90,1685.00,1670.00
"5350122.00",4.70,3485.00,2664.00,1882000.00,1970.00,3435.00,335.00,170.00,40.00,85.00,960.00,1845.00,1.80,5590.00,97000.00,305.00,5380.00,90.00,3445.00,820.00,4605.00,910.00,3690.00,2030.00,230.00,125.00,1105.00,200.00,60.90,8.90,3800.00,3705.00
"5350123.00",2.90,1400.00,1950.00,960000.00,1562.00,1400.00,10.00,0.00,0.00,0.00,10.00,1375.00,1.60,2065.00,70000.00,170.00,1890.00,105.00,1590.00,315.00,1590.00,490.00,1105.00,705.00,70.00,10.00,285.00,30.00,68.40,11.40,1580.00,1560.00
"5350124.00",4.00,3195.00,2830.00,1772000.00,2054.00,3200.00,115.00,65.00,155.00,75.00,290.00,2500.00,1.70,4915.00,92000.00,215.00,4650.00,105.00,2745.00,830.00,3845.00,905.00,2940.00,1655.00,205.00,45.00,850.00,185.00,54.00,11.10,2955.00,2870.00
"5350125.00",8.70,1545.00,3400.00,2900000.00,2400.00,1540.00,1045.00,125.00,10.00,115.00,240.00,5.00,2.80,3440.00,258000.00,270.00,3225.00,20.00,2015.00,450.00,2775.00,245.00,2535.00,1370.00,115.00,85.00,870.00,100.00,56.30,8.00,2135.00,2090.00
"5350126.00",6.30,1705.00,2625.00,1600000.00,1870.00,1670.00,580.00,610.00,40.00,50.00,250.00,150.00,2.50,3310.00,144000.00,270.00,3165.00,45.00,2200.00,550.00,2625.00,545.00,2075.00,1230.00,115.00,70.00,570.00,95.00,62.60,9.90,2385.00,2295.00
"5350127.00",6.20,2095.00,2556.00,1646000.00,1860.00,2125.00,795.00,655.00,5.00,40.00,195.00,440.00,2.50,4290.00,134000.00,360.00,3805.00,60.00,2780.00,720.00,3115.00,545.00,2570.00,1560.00,170.00,70.00,685.00,90.00,63.30,10.10,2930.00,2855.00
"5350128.02",3.50,6895.00,2220.00,1023000.00,1960.00,6900.00,385.00,135.00,30.00,75.00,690.00,5580.00,1.80,11000.00,82000.00,510.00,10460.00,165.00,8345.00,1465.00,9040.00,1780.00,7260.00,4125.00,535.00,180.00,2140.00,280.00,67.00,10.30,8200.00,7925.00
"5350128.04",3.50,2995.00,2068.00,822000.00,1530.00,2935.00,5.00,0.00,100.00,0.00,75.00,2755.00,1.60,4305.00,80000.00,265.00,4170.00,90.00,2995.00,720.00,3475.00,830.00,2645.00,1620.00,135.00,55.00,695.00,140.00,59.30,10.20,2930.00,2865.00
"5350128.05",5.00,490.00,2820.00,1700000.00,1880.00,485.00,90.00,35.00,5.00,25.00,170.00,155.00,2.00,850.00,102000.00,20.00,860.00,0.00,655.00,150.00,710.00,100.00,605.00,355.00,60.00,0.00,155.00,25.00,66.90,9.30,645.00,630.00
"5350128.06",2.90,2815.00,1700.00,735000.00,1728.00,2865.00,0.00,0.00,25.00,0.00,45.00,2800.00,1.70,4395.00,73500.00,200.00,4060.00,60.00,3495.00,570.00,3520.00,765.00,2755.00,1615.00,155.00,50.00,830.00,110.00,68.30,11.80,3295.00,3180.00
"5350129.00",5.80,2525.00,2730.00,2084000.00,1884.00,2565.00,800.00,95.00,20.00,205.00,945.00,500.00,2.20,4840.00,110000.00,380.00,4560.00,60.00,3220.00,805.00,3775.00,690.00,3085.00,1725.00,170.00,95.00,890.00,200.00,62.20,11.40,3465.00,3400.00
"5350130.00",8.50,1240.00,3690.00,4880000.00,2440.00,1250.00,825.00,35.00,5.00,45.00,270.00,75.00,2.70,2855.00,196000.00,225.00,2650.00,30.00,1695.00,525.00,2135.00,360.00,1775.00,955.00,100.00,120.00,525.00,70.00,59.30,8.80,1860.00,1825.00
"5350131.00",6.30,2270.00,3120.00,3080000.00,1852.00,2330.00,855.00,35.00,40.00,25.00,490.00,890.00,2.30,4525.00,118000.00,315.00,4080.00,100.00,2485.00,740.00,3375.00,595.00,2775.00,1495.00,230.00,245.00,670.00,140.00,60.90,9.00,2945.00,2865.00
"5350132.00",6.30,2000.00,2730.00,2312000.00,1604.00,2010.00,860.00,5.00,25.00,100.00,230.00,790.00,2.70,4410.00,119000.00,345.00,3965.00,80.00,2710.00,745.00,3245.00,735.00,2510.00,1410.00,210.00,175.00,590.00,120.00,64.00,10.10,3070.00,3015.00
"5350133.00",4.50,3250.00,2620.00,1908000.00,1610.00,3240.00,600.00,5.00,0.00,5.00,140.00,2485.00,2.20,5990.00,77500.00,590.00,5500.00,200.00,3695.00,1415.00,4140.00,1205.00,2940.00,1760.00,250.00,160.00,620.00,145.00,58.10,12.60,4050.00,3940.00
"5350134.00",7.40,1040.00,2740.00,1924000.00,2380.00,1020.00,750.00,5.00,10.00,105.00,145.00,5.00,2.80,2245.00,170000.00,175.00,2090.00,25.00,1470.00,310.00,1795.00,280.00,1510.00,785.00,65.00,85.00,490.00,85.00,61.20,8.90,1525.00,1480.00
"5350135.00",4.30,3470.00,2476.00,1672000.00,1796.00,3430.00,585.00,375.00,35.00,85.00,475.00,1880.00,2.00,5850.00,82000.00,400.00,5355.00,110.00,4105.00,800.00,4600.00,1060.00,3540.00,2045.00,240.00,80.00,995.00,180.00,63.40,11.60,4125.00,4030.00
"5350136.01",3.10,4530.00,2250.00,888000.00,1692.00,4265.00,5.00,0.00,30.00,0.00,590.00,3635.00,1.70,6640.00,70000.00,465.00,6600.00,220.00,5340.00,1035.00,5640.00,1560.00,4085.00,2640.00,225.00,75.00,1025.00,120.00,64.40,14.20,5300.00,5185.00
"5350136.02",2.90,4895.00,2140.00,758000.00,1760.00,5165.00,0.00,10.00,10.00,0.00,295.00,4840.00,1.70,7930.00,70000.00,430.00,7085.00,160.00,5635.00,1100.00,6000.00,1420.00,4580.00,2650.00,325.00,140.00,1315.00,150.00,65.40,11.90,5570.00,5435.00
"5350137.00",4.70,3375.00,2466.00,1644000.00,1608.00,3375.00,775.00,335.00,90.00,60.00,540.00,1570.00,2.10,5990.00,89000.00,445.00,5540.00,100.00,3860.00,1025.00,4575.00,1060.00,3515.00,1980.00,230.00,85.00,1030.00,190.00,59.40,11.50,4015.00,3925.00
"5350138.00",7.80,1140.00,3380.00,3240000.00,1920.00,1135.00,735.00,5.00,0.00,5.00,255.00,135.00,2.70,2550.00,194000.00,225.00,2350.00,15.00,1480.00,380.00,1975.00,270.00,1700.00,960.00,95.00,90.00,485.00,70.00,52.20,10.10,1495.00,1450.00
"5350139.01",5.60,1960.00,2480.00,1872000.00,1972.00,1965.00,695.00,45.00,5.00,40.00,350.00,840.00,2.20,3710.00,112000.00,285.00,3405.00,40.00,2255.00,640.00,2775.00,505.00,2275.00,1240.00,150.00,70.00,700.00,110.00,59.70,9.70,2430.00,2370.00
"5350139.02",8.00,865.00,3460.00,2750000.00,1980.00,890.00,565.00,60.00,5.00,40.00,130.00,85.00,2.80,2030.00,198000.00,210.00,1795.00,45.00,1215.00,345.00,1455.00,190.00,1265.00,670.00,65.00,55.00,445.00,25.00,56.70,10.90,1280.00,1250.00
"5350140.00",8.90,780.00,2920.00,3020000.00,2520.00,780.00,640.00,0.00,15.00,45.00,75.00,0.00,3.00,1970.00,286000.00,155.00,1815.00,15.00,1135.00,340.00,1475.00,160.00,1315.00,685.00,90.00,75.00,410.00,60.00,55.80,10.60,1235.00,1190.00
"5350141.01",6.60,1705.00,2576.00,1698000.00,2240.00,1665.00,865.00,445.00,10.00,40.00,270.00,35.00,2.70,3545.00,168000.00,290.00,3395.00,30.00,2450.00,520.00,2890.00,485.00,2405.00,1355.00,165.00,85.00,705.00,95.00,61.70,10.10,2530.00,2460.00
"5350141.02",7.40,1570.00,2864.00,1894000.00,2400.00,1620.00,1140.00,250.00,0.00,70.00,155.00,0.00,2.90,3675.00,188000.00,305.00,3275.00,15.00,2320.00,575.00,2700.00,305.00,2400.00,1385.00,170.00,95.00,645.00,100.00,60.70,11.40,2450.00,2355.00
"5350142.00",6.60,2185.00,2648.00,2098000.00,1872.00,2175.00,1195.00,195.00,20.00,80.00,525.00,160.00,2.60,4485.00,151000.00,375.00,4080.00,35.00,2860.00,680.00,3410.00,530.00,2880.00,1595.00,150.00,95.00,880.00,155.00,58.20,11.00,2910.00,2825.00
"5350150.00",7.30,1580.00,2540.00,1840000.00,1840.00,1585.00,1160.00,45.00,0.00,80.00,265.00,35.00,2.70,3410.00,164000.00,265.00,3145.00,50.00,2130.00,535.00,2625.00,450.00,2175.00,1210.00,150.00,105.00,545.00,160.00,63.60,9.80,2410.00,2340.00
"5350151.00",4.80,1530.00,1950.00,1044000.00,980.00,1520.00,105.00,500.00,15.00,10.00,230.00,645.00,2.50,3005.00,66000.00,630.00,2380.00,270.00,1785.00,835.00,1590.00,660.00,930.00,565.00,95.00,0.00,225.00,45.00,47.90,17.70,1755.00,1695.00
"5350152.00",6.40,1750.00,2032.00,1213000.00,1740.00,1785.00,880.00,475.00,45.00,85.00,295.00,0.00,2.60,3730.00,130000.00,480.00,3060.00,140.00,2400.00,630.00,2480.00,650.00,1830.00,1185.00,120.00,0.00,440.00,90.00,63.80,8.90,2480.00,2430.00
"5350153.00",5.70,1665.00,1692.00,850000.00,1252.00,1675.00,870.00,315.00,30.00,140.00,320.00,0.00,2.70,3860.00,88000.00,945.00,2980.00,465.00,2215.00,1230.00,1795.00,965.00,830.00,640.00,40.00,0.00,115.00,25.00,51.10,16.40,2410.00,2350.00
